7346,1957,1927.00,2205.5
7315,1968,1935.00,2191
7150,1923,1884.00,2132
7070,1887.5,1870.00,2139
7120,1881,1866.50,2138
7093,1855.5,1854.50,2097.5
7085,1855,1854.00,2108.5
7065,1835,1851.00,2105
7010,1837.5,1851.50,2083
7003,1836.5,1870.00,2091
6835,1794,1831.00,2017
6805.5,1792.5,1844.50,2025.5
6675,1775.5,1820.50,2002
6765,1789.5,1839.00,2027.5
6715,1779,1835.00,2037
6731,1764,1844.50,2042.5
6775,1775,1854.00,2065
6918,1793,1865.50,2070
6945,1837.5,1888.00,2097
6920,1817,1876.50,2070
6925,1808.5,1866.00,2074
6841.5,1786,1838.00,2045
6778,1783,1858.00,2048
6727.5,1786,1859.00,2046
6784.5,1804.5,1881.50,2064.5
7019,1841.5,1918.00,2105
6940,1831.5,1894.00,2062
6919,1805,1890.00,2063
6964,1800.5,1877.00,2061.5
6939,1816,1865.00,2048
6885,1796.5,1855.00,2029.5
6924.5,1816,1866.00,2053.5
6990,1840.5,1874.00,2045
6989.5,1846,1874.00,2047
7096,1850,1899.50,2073
6948,1828,1871.00,2058.5
6924.5,1805,1866.00,2065
6882,1802,1845.50,2059.5
6770,1786,1836.00,2036.5
6809,1777.5,1834.50,2043.5
7005,1821.5,1861.00,2114
7030,1817,1871.00,2122.5
6965,1801,1861.00,2128
7044.5,1798,1866.50,2130
6918,1778,1840.00,2100
7157,1828,1883.00,2128
7210,1866,1945.00,2160
7270,1880,1948.50,2191
7315,1886.5,1945.00,2188
7299.5,1883,1943.00,2178
7247.5,1891,1943.00,2199.5
7374,1925,1987.00,2230
7304.5,1930.5,1994.00,2242
7299.5,1905,1982.00,2233
7270,1901.5,1976.50,2228
7367,1904,1984.00,2238
7331,1881,1971.00,2208
7316,1878,1972.00,2221.5
7276,1876,1970.00,2225
7240,1845,1937.50,2198
7122,1817,1912.50,2163
7195,1813,1903.00,2161
7214.5,1819,1905.00,2166
7159.5,1795.5,1877.00,2127
7131.5,1798.5,1879.00,2135
7198,1828.5,1903.00,2164.5
7224,1816,1888.50,2156
7205,1807.5,1877.00,2141
7190,1805,1881.00,2139
7076,1792,1866.00,2103
7059.5,1795,1872.00,2088
7084.5,1785,1865.00,2063
7085,1777,1861.50,2044
7117.5,1784,1869.50,2074
7330,1831,1912.00,2118
7329,1817,1897.00,2100
7215,1802,1880.00,2068.5
7172,1800,1885.00,2072.5
7188,1796,1882.00,2072
7244.5,1808,1895.50,2090
7275,1834,1912.00,2110
7295,1849,1913.00,2102.5
7235,1835.5,1888.00,2081.5
7181.5,1820,1866.00,2063.5
7244.5,1832,1877.00,2072
7180,1831,1868.50,2056
7204,1837,1869.50,2053
7267.5,1864,1889.00,2083
7178,1886.5,1897.00,2090
7137,1865.5,1890.00,2076
7156,1875,1910.00,2098.5
7225,1873.5,1926.00,2127
7214.5,1854,1926.00,2137.5
7180,1834.5,1897.50,2126
7204.5,1843,1923.50,2154
7269,1853.5,1946.00,2180.5
7248,1852.5,1941.50,2183
7273.5,1879,1961.00,2202.5
7215,1869,1948.50,2179
7170.5,1847,1930.50,2164
7134,1854.5,1928.00,2172.5
7175,1885.5,1960.50,2204
7222,1895.5,1976.00,2210
7277,1890.5,1973.00,2207
7240,1875.5,1955.00,2189
7263.5,1862,1951.00,2194
7190,1831.5,1931.50,2158
7154,1812.5,1921.00,2146
7197.5,1830,1931.00,2173
7117,1820,1903.50,2137
7125,1812,1894.00,2136
7130,1804.5,1895.50,2123.5
7128,1802,1889.50,2111
7029,1794,1885.50,2093.5
6948.5,1786,1883.00,2091.5
6974.5,1785,1889.00,2090
6995,1783.5,1891.00,2091.5
6956,1783.5,1890.00,2081
6984,1785.5,1891.00,2093.5
6992,1775.5,1890.50,2080.5
7064.5,1793.5,1899.00,2103
7069,1775,1898.00,2090
7068.5,1780.5,1902.00,2090
7068,1767,1883.00,2090
6994,1750.5,1869.00,2065
7029,1753,1877.00,2075
7012,1745.5,1876.00,2065
6948,1740,1876.50,2061
6974.5,1747,1880.50,2072
7085,1773,1902.00,2099.5
7110,1772.5,1902.00,2091
7140,1795,1924.00,2112
7160.5,1807,1939.00,2129
7161,1814.5,1951.00,2132.5
7214,1804,1956.00,2134.5
7218,1795.5,1964.00,2136
7305,1790,1990.00,2170
7270,1790,1993.00,2175
7226.5,1796.5,1995.50,2160
7216.5,1781,1987.50,2162.5
7243,1784,2036.00,2193
7238,1764,2064.00,2218
7271,1755,2071.50,2245
7365,1796.5,2102.00,2278.5
7379.5,1819.5,2086.00,2263.5
7370,1810.5,2070.00,2232
7421,1802,2081.00,2241
7322,1786,2040.50,2194.5
7290,1761,2016.00,2162
7334,1780,2040.00,2180.5
7355,1782,2048.00,2155.5
7263,1757,2017.50,2118
